0,118.5665,0.53500000,[IN]Layer(33x5)[OUT]
0,128.9963,0.68260000,[IN]Layer(3113x20)[OUT]
0,232.6823,0.56240000,[IN]Layer(55x5)[OUT]
0,239.6759,0.53820000,[IN]Layer(5115x5)[OUT]
0,348.4019,0.51240000,[IN]Layer(3113x5)[OUT]
0,493.6635,0.60320000,[IN]Layer(5115x10)[OUT]
0,527.3545,0.67120000,[IN]Layer(5115x20)[OUT]
0,599.1586,0.58260000,[IN]Layer(3113x10)[OUT]
0,636.7264,0.64580000,[IN]Layer(33x5)Layer(55x10)[OUT]
0,781.2445,0.64500000,[IN]Layer(3113x20)Layer(55x10)[OUT]
0,846.0487,0.59840000,[IN]Layer(55x5)Layer(5115x10)[OUT]
0,892.1285,0.70540000,[IN]Layer(55x20)[OUT]
0,1025.4500,0.10180000,[IN]Layer(55x5)Layer(55x20)[OUT]
0,1137.5026,0.62360000,[IN]Layer(55x5)Layer(33x10)[OUT]
0,1230.7923,0.52280000,[IN]Layer(5115x10)Layer(5115x5)[OUT]
0,1750.2450,0.09260000,[IN]Layer(5115x10)Layer(55x20)[OUT]
0,1833.8880,0.65600000,[IN]Layer(5115x5)Layer(55x20)[OUT]
0,2098.9709,0.66120000,[IN]Layer(5115x20)Layer(55x10)[OUT]
0,118.5665,0.53500000,[IN]Layer(33x5)[OUT]
0,128.9963,0.68260000,[IN]Layer(3113x20)[OUT]
0,232.6823,0.56240000,[IN]Layer(55x5)[OUT]
0,239.6759,0.53820000,[IN]Layer(5115x5)[OUT]
0,348.4019,0.51240000,[IN]Layer(3113x5)[OUT]
0,493.6635,0.60320000,[IN]Layer(5115x10)[OUT]
0,527.3545,0.67120000,[IN]Layer(5115x20)[OUT]
0,599.1586,0.58260000,[IN]Layer(3113x10)[OUT]
0,636.7264,0.64580000,[IN]Layer(33x5)Layer(55x10)[OUT]
0,781.2445,0.64500000,[IN]Layer(3113x20)Layer(55x10)[OUT]
0,846.0487,0.59840000,[IN]Layer(55x5)Layer(5115x10)[OUT]
0,892.1285,0.70540000,[IN]Layer(55x20)[OUT]
0,1025.4500,0.10180000,[IN]Layer(55x5)Layer(55x20)[OUT]
0,1137.5026,0.62360000,[IN]Layer(55x5)Layer(33x10)[OUT]
0,1230.7923,0.52280000,[IN]Layer(5115x10)Layer(5115x5)[OUT]
0,1750.2450,0.09260000,[IN]Layer(5115x10)Layer(55x20)[OUT]
0,1833.8880,0.65600000,[IN]Layer(5115x5)Layer(55x20)[OUT]
0,2098.9709,0.66120000,[IN]Layer(5115x20)Layer(55x10)[OUT]
1,2257.2463,0.09800000,[IN]Layer(3113x20)Layer(3113x5)[OUT]
1,2519.2308,0.69520000,[IN]Layer(33x5)Layer(55x10)Layer(55x20)[OUT]
1,2628.8322,0.09780000,[IN]Layer(33x5)Layer(3113x5)[OUT]
1,2695.5529,0.70500000,[IN]Layer(55x20)Layer(5115x20)[OUT]
1,2834.0964,0.09440000,[IN]Layer(5115x5)Layer(33x10)[OUT]
1,3046.8464,0.66460000,[IN]Layer(33x5)Layer(55x10)Layer(33x20)[OUT]
1,3263.1289,0.10520000,[IN]Layer(55x5)Layer(33x10)Layer(33x20)[OUT]
1,3373.0963,0.62540000,[IN]Layer(55x20)Layer(55x5)[OUT]
1,3482.9366,0.64380000,[IN]Layer(33x10)[OUT]
1,4006.4808,0.66380000,[IN]Layer(3113x20)Layer(55x10)Layer(5115x20)[OUT]
1,4111.8661,0.09620000,[IN]Layer(3113x20)Layer(55x10)Layer(3113x20)[OUT]
